iter	Passed	Remaining
865	6737	1042
866	6744	1034
867	6752	1026
868	6759	1019
869	6767	1011
870	6774	1003
871	6782	995
872	6789	987
873	6797	979
874	6804	972
875	6811	964
876	6819	956
877	6826	948
878	6835	940
879	6843	933
880	6851	925
881	6859	917
882	6867	909
883	6875	902
884	6882	894
885	6890	886
886	6898	878
887	6905	870
888	6913	863
889	6920	855
890	6928	847
891	6937	839
892	6944	832
893	6953	824
894	6960	816
895	6967	808
896	6975	800
897	6983	793
898	6990	785
899	6998	777
900	7006	769
901	7013	761
902	7021	754
903	7029	746
904	7037	738
905	7044	730
906	7052	723
907	7059	715
908	7067	707
909	7074	699
910	7081	691
911	7089	684
912	7096	676
913	7103	668
914	7110	660
915	7118	652
916	7125	644
917	7133	637
918	7139	629
919	7146	621
920	7153	613
921	7160	605
922	7167	597
923	7174	590
924	7182	582
925	7190	574
926	7197	566
927	7205	559
928	7213	551
929	7222	543
930	7230	535
931	7238	528
932	7245	520
933	7253	512
934	7260	504
935	7267	496
936	7274	489
937	7282	481
938	7289	473
939	7296	465
940	7303	457
941	7312	450
942	7319	442
943	7327	434
944	7334	426
945	7343	419
946	7351	411
947	7357	403
948	7365	395
949	7373	388
950	7381	380
951	7389	372
952	7396	364
953	7403	356
954	7411	349
955	7419	341
956	7426	333
957	7434	325
958	7441	318
959	7449	310
960	7456	302
961	7464	294
962	7472	287
963	7479	279
964	7487	271
965	7494	263
966	7502	256
967	7510	248
968	7517	240
969	7524	232
970	7531	224
971	7539	217
972	7547	209
973	7554	201
974	7562	193
975	7569	186
976	7576	178
977	7583	170
978	7591	162
979	7599	155
980	7606	147
981	7614	139
982	7622	131
983	7630	124
984	7638	116
985	7644	108
986	7654	100
987	7661	93
988	7669	85
989	7676	77
990	7684	69
991	7693	62
992	7701	54
993	7709	46
994	7716	38
995	7723	31
996	7731	23
997	7738	15
998	7745	7
999	7752	0
